resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section,rec_rev
MERI-RI-KAPU-MERI_KAKASATO,"तकनीकी मैट, चौड़ाई 1000 मिमी, मोटाई 25 मिमी",Material,General,म,815.39,815.39,815.39,815.39,1,INR,15981.56,19.6,10,10,उपकरणों की स्थापना,रासायनिक और पेट्रोलियम प्रसंस्करण उद्योगों के उपकरण,रासायनिक उद्योग के अलग-अलग उत्पादन उपकरण,अमोनिया उत्पादन के लिए उपकरण,e29417fc6c98
DXME-METO-KAME_SARIVO,"पॉलिमर टेप लगाने के लिए स्वचालित मार्किंग मशीनें, कार्यात्मक गति 6 किमी/घंटा तक",Equipment,General,मशीन-च,918.45,918.45,918.45,918.45,1,INR,3086.0,3.36,10,10,निर्माण कार्य,सड़कें,सड़कों का निर्माण,रूपरेखा,9a1cac501ba3
DXME-RIME-KALI_KAKARI,पार्केट-श्रीफिंग मशीनें,Equipment,General,मशीन-च,18.1,18.1,18.1,18.1,1,INR,156.93,8.671,10,10,निर्माण कार्य,फर्श,फर्श,"पार्केट की लकड़ी की फर्श, मोज़ाइक पार्केट, बिना रेखाओं के विशेष पार्केट का निर्म",c160c8a2605d
DXME-RIME-KALI_KAKARI,बिजली: खपत 0.73 कVt·घंटा/मशीन-घंटा,Electricity,Electricity,मशीन-च,3.23,3.23,3.23,3.23,1,INR,28.01,8.671,10,10,निर्माण कार्य,फर्श,फर्श,"पार्केट की लकड़ी की फर्श, मोज़ाइक पार्केट, बिना रेखाओं के विशेष पार्केट का निर्म",59eb0b2323b1
KAME-LI-KANE-MEME_MEKAKARI,"सिंथेटिक रबर आधारित सीलिंग स्ट्रिप्स, मोटाई 1 मिमी, चौड़ाई 36 मिमी",Material,General,10 मीटर,203.25,203.25,203.25,203.25,1,INR,4020.21,19.78,10,10,निर्माण कार्य,फिनिशिंग कार्य,आवरण कार्य,बाहरी आवरण fasadों,f75ff8033ee4
RISA-RI-KAME-MEVO_KAKAMESA,"संयुक्त स्थिरक सीधा ट्यूबाकार स्टील का है जिसमें दो अतिरिक्त ट्यूबाकार मुड़े हुए एल्युमिनियम स्थिरक हैं जिनकी लंबाई 1200 मिमी है और एक फिक्सिंग क्लैंप का आकार 70x47x41.5 मिमी है, अतिरिक्त स्थिरक की लंबाई 150 मिमी है, मुख्य स्टेम का व्यास 50 मिमी है, मुख्य स्टेम की लंबाई 600 मिमी है।",Material,General,"sht का हिंदी में अनुवाद ""sht"" है।",18111.14,18111.14,18111.14,18111.14,1,INR,51843.13,2.862,10,10,उपकरणों की स्थापना,"रेल परिवहन पर सिग्नलिंग, केंद्रीकरण, लॉकिंग और संपर्क नेटवर्क का उपकरण",रेलवे परिवहन पर मौजूदा संपर्क नेटवर्क के पुनर्निर्माण और पूंजी मरम्मत के कार्य,मौजूदा संपर्क नेटवर्क के पुनर्निर्माण और पूंजी मरम्मत के कार्य ट्रेन की गति 160 ,623b30f44cd4
DXME-KAVO-KADX_SAKARI,"विभ्रोट्राम्बोक्स बेंजीनोवे, शक्ति 4 किलवाट तक",Equipment,General,मशीन-च,50.92,50.92,50.92,50.92,1,INR,322.18,6.327,10,10,निर्माण कार्य,भूमि कार्य,"अन्य प्रकार के खुदाई कार्य, तैयारी, सहायक और सुदृढीकरण कार्य",मिट्टी को संकुचित करना,382ed25db668
RISA-RI-KAME-MEVO_KAKAKADX,"संयुक्त फिक्सर सीधा ट्यूबीन एल्यूमीनियम एक अतिरिक्त ट्यूबीन मुड़े हुए एल्यूमीनियम फिक्सर के साथ जिसकी लंबाई 1200 मिमी है और फिक्सिंग क्लैंप का आकार 70x47x41.5 मिमी है, अतिरिक्त फिक्सर की स्टैंड की लंबाई 150 मिमी है, मुख्य स्टेम का व्यास 55 मिमी है, मुख्य स्टेम की लंबाई 600 मिमी है।",Material,General,"sht का हिंदी में अनुवाद ""sht"" है।",19501.76,19501.76,19501.76,19501.76,1,INR,55823.78,2.862,10,10,उपकरणों की स्थापना,"रेल परिवहन पर सिग्नलिंग, केंद्रीकरण, लॉकिंग और संपर्क नेटवर्क का उपकरण",रेलवे परिवहन पर मौजूदा संपर्क नेटवर्क के पुनर्निर्माण और पूंजी मरम्मत के कार्य,मौजूदा संपर्क नेटवर्क के पुनर्निर्माण और पूंजी मरम्मत के कार्य ट्रेन की गति 160 ,6d0eefc3c9cf
MEDX-PU-KARI-KARI,ट्यूब ध्वनि अवशोषक,Abstract Material,General,"sht का हिंदी में अनुवाद ""sht"" है।",6810.49,6810.49,6810.49,6810.49,1,INR,6810.49,1.0,10,10,निर्माण कार्य,वेंटिलेशन और एयर कंडीशनिंग,वायु वेंटिलेशन और एयर कंडीशनिंग सिस्टम के निर्माण तत्व,ट्यूब टाइप वेंटिलेशन सिस्टम के लिए शोर साइलेंसर की स्थापना,114552f5751d
KASA-ME-KAPU-KARI,प्रीफैब कंक्रीट संरचनाएँ,Abstract Material,General,"sht का हिंदी में अनुवाद ""sht"" है।",29403.77,29403.77,29403.77,29403.77,1,INR,2940376.5,100.0,10,10,निर्माण कार्य,ठोस और प्री-कास्ट कंक्रीट संरचनाएं,"आवासीय, सार्वजनिक और प्रशासनिक-गृहस्थीय भवन औद्योगिक उद्यमों के","आंतरिक और बाहरी दीवारों के ब्लॉक और पैनल, कठोरता के डाइफ्राम, विभाजन",7def6bd6d19a
